Order Number,Order Status,Shipping Status,RMA Number,RMA Status,Return Date,Refund Amount,Stripe Charge ID,PayPal Transaction ID,STATUS
AG-US-00865890,RETURN,SHIPPED,199419,Refunded,7/9/2019 10:28 am,198.9,,52T2019293513544K,FAILED
AG-US-00862250,RETURN,SHIPPED,199263,Refunded,7/9/2019 2:15 am,196,,11446677ND851892S,FAILED
AG-US-00856473,RETURN,SHIPPED,199237,Refunded,7/9/2019 2:13 am,189.2,ch_1EeVrrJbAfK4zMcbMPKRfDaC,,SUCCESS
AG-US-00813523,RETURN,SHIPPED,199299,Refunded,7/9/2019 10:18 am,188,,277914422F896415Y,FAILED
AG-US-00860713,RETURN,SHIPPED,199364,Refunded,7/9/2019 10:24 am,188,ch_1EiJ7qJbAfK4zMcbWqtQFYNU,,SUCCESS
AG-US-00856417,RETURN,SHIPPED,199236,Refunded,7/9/2019 2:13 am,181.59,ch_1EeR09JbAfK4zMcbYLdk6S8W,,SUCCESS
AG-US-00862427,RETURN,SHIPPED,199388,Refunded,7/9/2019 10:25 am,176.8,ch_1EjtKkJbAfK4zMcbd8av3yEi,,SUCCESS
AG-US-00861623,RETURN,SHIPPED,199378,Refunded,7/9/2019 10:24 am,176.71,ch_1EjGqUJbAfK4zMcbIR6imuPd,,SUCCESS
AG-US-00862707,RETURN,SHIPPED,199391,Refunded,7/9/2019 10:25 am,176,,264497832T5735035,FAILED
AG-US-00861204,RETURN,SHIPPED,199371,Refunded,7/9/2019 10:24 am,175.1,ch_1EitzTJbAfK4zMcbhElSwUYX,,SUCCESS
AG-US-00863037,RETURN,SHIPPED,199269,Refunded,7/9/2019 2:15 am,173.4,ch_1EkYwyJbAfK4zMcbyO5UsJNd,,SUCCESS
AG-US-00865324,RETURN,SHIPPED,199290,Refunded,7/9/2019 2:17 am,173.4,,4V324750T23677009,FAILED
AG-US-00864089,RETURN,SHIPPED,199280,Refunded,7/9/2019 2:16 am,170,,3SS39339KF9242453,FAILED
AG-US-00861917,RETURN,SHIPPED,199381,Refunded,7/9/2019 10:25 am,168.95,ch_1EjVFAJbAfK4zMcblzYTyacQ,,FAILED
AG-US-00857961,RETURN,SHIPPED,199241,Refunded,7/9/2019 2:13 am,166.53,ch_1EfsFqJbAfK4zMcb3a7bIS84,,SUCCESS
AG-US-00857637,RETURN,SHIPPED,199339,Refunded,7/9/2019 10:21 am,162.06,ch_1EfVaQJbAfK4zMcbakvN8EGT,,SUCCESS
AG-US-00864612,RETURN,SHIPPED,199285,Refunded,7/9/2019 2:17 am,161.69,,7T844979CY0866915,FAILED
AG-US-00856967,RETURN,SHIPPED,199336,Refunded,7/9/2019 10:21 am,156.8,ch_1EeyCQJbAfK4zMcbC1ZzE72G,,SUCCESS
AG-US-00863312,RETURN,SHIPPED,199397,Refunded,7/9/2019 10:26 am,156,,5G704930AH413872J,FAILED
AG-US-00860596,RETURN,SHIPPED,199254,Refunded,7/9/2019 2:14 am,155.3,,6AV34995SR162335X,FAILED
AG-US-00857796,RETURN,SHIPPED,199342,Refunded,7/9/2019 10:22 am,151.11,ch_1EfZc5JbAfK4zMcbVqbCZ3gO,,SUCCESS
AG-US-00860527,RETURN,SHIPPED,199362,Refunded,7/9/2019 10:23 am,149.6,ch_1Ei4V2JbAfK4zMcbgpYXobFU,,SUCCESS
AG-US-00858881,RETURN,SHIPPED,199351,Refunded,7/9/2019 10:22 am,148.7,,7KR480342E854823H,FAILED
AG-US-00859641,RETURN,SHIPPED,199355,Refunded,7/9/2019 10:23 am,146.54,ch_1EhJpsJbAfK4zMcb6JyVWCFg,,SUCCESS
AG-US-00858865,RETURN,SHIPPED,199350,Refunded,7/9/2019 10:22 am,146,,57F76577KC678213J,FAILED
AG-US-00861474,RETURN,SHIPPED,199376,Refunded,7/9/2019 10:24 am,146,,9WS74044516452827,FAILED
AG-US-00862105,RETURN,SHIPPED,199384,Refunded,7/9/2019 10:25 am,146,ch_1EjcpNJbAfK4zMcbVDaJEqYx,,SUCCESS
AG-US-00858085,RETURN,SHIPPED,199344,Refunded,7/9/2019 10:22 am,142.88,ch_1Efuo1JbAfK4zMcbB2kEG06G,,SUCCESS
AG-US-00857926,RETURN,SHIPPED,199343,Refunded,7/9/2019 10:22 am,142,,03S21968KH945653F,FAILED
AG-US-00864287,RETURN,SHIPPED,199282,Refunded,7/9/2019 2:17 am,141.34,ch_1Em09tJbAfK4zMcbxW6TvKoY,,SUCCESS
AG-US-00863141,RETURN,SHIPPED,199272,Refunded,7/9/2019 2:15 am,140.16,ch_1EkeuVJbAfK4zMcbofXFHhvp,,SUCCESS
AG-US-00861910,RETURN,SHIPPED,199380,Refunded,7/9/2019 10:25 am,140.16,ch_1EjUbvJbAfK4zMcbcK1vSNeH,,SUCCESS
AG-US-00863845,RETURN,SHIPPED,199277,Refunded,7/9/2019 2:16 am,136,,34H69842K2123900C,FAILED
AG-US-00866952,RETURN,SHIPPED,199297,Refunded,7/9/2019 2:18 am,136,ch_1EorT3JbAfK4zMcbFTgn5Y8O,,SUCCESS
AG-US-00848089,RETURN,SHIPPED,199317,Refunded,7/9/2019 10:20 am,136,ch_1EXRdqJbAfK4zMcbN4a3NzCB,,SUCCESS
AG-US-00856754,RETURN,SHIPPED,199332,Refunded,7/9/2019 10:21 am,135.77,ch_1Eeoh7JbAfK4zMcbJ1XO122J,,SUCCESS
AG-US-00863054,RETURN,SHIPPED,199270,Refunded,7/9/2019 2:15 am,134.3,,0UT38857E2927552R,FAILED
AG-US-00863905,RETURN,SHIPPED,199400,Refunded,7/9/2019 10:27 am,132.6,ch_1ElMHgJbAfK4zMcbXJTa6ktk,,SUCCESS
AG-US-00866773,RETURN,SHIPPED,199296,Refunded,7/9/2019 2:18 am,132,,87A24946XD135904W,FAILED
AG-US-00862298,RETURN,SHIPPED,199387,Refunded,7/9/2019 10:25 am,131.4,ch_1EjrTfJbAfK4zMcb5RwhkZmN,,SUCCESS
AG-US-00847573,RETURN,SHIPPED,199291,Refunded,7/9/2019 2:17 am,130.1,ch_1EWx4oJbAfK4zMcbPC0kot7J,,SUCCESS
AG-US-00824159,RETURN,SHIPPED,199219,Refunded,7/9/2019 2:12 am,129.21,ch_1EDG5AJbAfK4zMcbZGSIzezf,,SUCCESS
AG-US-00828196,RETURN,SHIPPED,199309,Refunded,7/9/2019 10:19 am,128.33,ch_1EGRpsJbAfK4zMcb2rTrwZxB,,SUCCESS
AG-US-00824900,RETURN,SHIPPED,199304,Refunded,7/9/2019 10:19 am,128.03,ch_1EDleDJbAfK4zMcb3qzJ3RCx,,SUCCESS
AG-US-00862495,RETURN,SHIPPED,199389,Refunded,7/9/2019 10:25 am,128,ch_1Ek197JbAfK4zMcboh8E8k2Z,,SUCCESS
AG-US-00826297,RETURN,SHIPPED,199306,Refunded,7/9/2019 10:19 am,127.74,ch_1EEqiGJbAfK4zMcb7YjxhOAn,,SUCCESS
AG-US-00831972,RETURN,SHIPPED,199312,Refunded,7/9/2019 10:19 am,127.29,ch_1EJNO4JbAfK4zMcbFeeZyU4I,,SUCCESS
AG-US-00863346,RETURN,SHIPPED,199275,Refunded,7/9/2019 2:16 am,126.29,ch_1Eky7TJbAfK4zMcbQQ3RS9Nm,,SUCCESS
AG-US-00864255,RETURN,SHIPPED,199281,Refunded,7/9/2019 2:16 am,125.8,,0TA354114E609325N,FAILED
AG-US-00859771,RETURN,SHIPPED,199245,Refunded,7/9/2019 2:13 am,124.99,ch_1EhOnZJbAfK4zMcb5bWH24HN,,SUCCESS
AG-US-00865232,RETURN,SHIPPED,199288,Refunded,7/9/2019 2:17 am,123,ch_1EmhBhJbAfK4zMcbheKduu3n,,SUCCESS
AG-US-00860749,RETURN,SHIPPED,199366,Refunded,7/9/2019 10:24 am,122,,9WV85516212296346,FAILED
AG-US-00845905,RETURN,SHIPPED,199316,Refunded,7/9/2019 10:20 am,118.26,ch_1EV06kJbAfK4zMcbaolwjbZ0,,SUCCESS
AG-US-00856837,RETURN,SHIPPED,199331,Refunded,7/9/2019 10:21 am,118.26,ch_1EeniXJbAfK4zMcbUNIoCxur,,SUCCESS
AG-US-00824399,RETURN,SHIPPED,199221,Refunded,7/9/2019 2:12 am,118,,0C819362JW820963M,FAILED
AG-US-00828635,RETURN,SHIPPED,199224,Refunded,7/9/2019 2:12 am,118,,6LP30348EA4817110,FAILED
AG-US-00823931,RETURN,SHIPPED,199302,Refunded,7/9/2019 10:19 am,118,ch_1EDBivJbAfK4zMcbEMOjfawJ,,SUCCESS
AG-US-00824295,RETURN,SHIPPED,199303,Refunded,7/9/2019 10:19 am,118,ch_1EDHqSJbAfK4zMcbx1OsKvZR,,SUCCESS
AG-US-00825150,RETURN,SHIPPED,199305,Refunded,7/9/2019 10:19 am,118,ch_1EDyqUJbAfK4zMcb851d4Txq,,SUCCESS
AG-US-00829832,RETURN,SHIPPED,199311,Refunded,7/9/2019 10:19 am,118,ch_1EHiRCJbAfK4zMcbOKVrg9Ux,,SUCCESS
AG-US-00841019,RETURN,SHIPPED,199361,Refunded,7/9/2019 10:23 am,118,,5FJ71319CJ568824H,FAILED
AG-US-00799597,RETURN,SHIPPED,199217,Refunded,7/9/2019 2:12 am,117.59,ch_1DwL6uJbAfK4zMcbK3GkDBNm,,FAILED
AG-US-00862088,RETURN,SHIPPED,199262,Refunded,7/9/2019 2:15 am,116.37,ch_1EjgYnJbAfK4zMcb7TdacadB,,SUCCESS
AG-US-00852405,RETURN,SHIPPED,199230,Refunded,7/9/2019 2:12 am,115.6,ch_1EbAmVJbAfK4zMcb6c6zdEAL,,SUCCESS
AG-US-00851409,RETURN,SHIPPED,199319,Refunded,7/9/2019 10:20 am,115.6,ch_1EaR6HJbAfK4zMcbmoJH0lm5,,SUCCESS
AG-US-00863536,RETURN,SHIPPED,199399,Refunded,7/9/2019 10:26 am,115.6,,8F163007B48103352,FAILED
AG-US-00864544,RETURN,SHIPPED,199412,Refunded,7/9/2019 10:27 am,114,ch_1Em5zlJbAfK4zMcbURX6PUuJ,,SUCCESS
AG-US-00827236,RETURN,SHIPPED,199308,Refunded,7/9/2019 10:19 am,110.59,,18589843JX9666047,FAILED
AG-US-00829044,RETURN,SHIPPED,199310,Refunded,7/9/2019 10:19 am,109.83,,3YC46155XM527180S,FAILED
AG-US-00859703,RETURN,SHIPPED,199357,Refunded,7/9/2019 10:23 am,109.5,ch_1EhKbeJbAfK4zMcbIU4pgGne,,FAILED
AG-US-00862481,RETURN,SHIPPED,199264,Refunded,7/9/2019 2:15 am,108,,20J765965R078351G,FAILED
AG-US-00862596,RETURN,SHIPPED,199265,Refunded,7/9/2019 2:15 am,108,ch_1Ek3BUJbAfK4zMcb2U1u8bYL,,SUCCESS
AG-US-00865291,RETURN,SHIPPED,199292,Refunded,7/9/2019 2:17 am,108,,9NK542732B250993L,FAILED
AG-US-00852077,RETURN,SHIPPED,199320,Refunded,7/9/2019 10:20 am,108,ch_1EayWdJbAfK4zMcbPUhoZ8wW,,SUCCESS
AG-US-00864077,RETURN,SHIPPED,199408,Refunded,7/9/2019 10:27 am,108,ch_1EljryJbAfK4zMcbOBEAmYHI,,SUCCESS
AG-US-00861595,RETURN,SHIPPED,199377,Refunded,7/9/2019 10:24 am,107.75,ch_1EjEooJbAfK4zMcbyUbiD9CJ,,FAILED
AG-US-00863888,RETURN,SHIPPED,199403,Refunded,7/9/2019 10:27 am,107.31,,672676072K261254U,FAILED
AG-US-00864074,RETURN,SHIPPED,199407,Refunded,7/9/2019 10:27 am,107.25,ch_1EljfmJbAfK4zMcbVIdhEH15,,SUCCESS
AG-US-00852761,RETURN,SHIPPED,199323,Refunded,7/9/2019 10:20 am,104.88,,1J441772P6734471T,FAILED
AG-US-00865711,RETURN,SHIPPED,199418,Refunded,7/9/2019 10:28 am,103.7,ch_1En7upJbAfK4zMcb1yyhNznb,,SUCCESS
AG-US-00859699,RETURN,SHIPPED,199356,Refunded,7/9/2019 10:23 am,101.21,ch_1EhKIRJbAfK4zMcbT0vGr5LR,,SUCCESS
AG-US-00840629,RETURN,SHIPPED,199301,Refunded,7/9/2019 10:18 am,100.52,ch_1EQrebJbAfK4zMcbJuel9ROr,,SUCCESS
AG-US-00824650,RETURN,SHIPPED,199222,Refunded,7/9/2019 2:12 am,100.3,ch_1EDfh7JbAfK4zMcb3bTG3Zji,,SUCCESS
AG-US-00824968,RETURN,SHIPPED,199223,Refunded,7/9/2019 2:12 am,100.3,,4X606216KV4163927,FAILED
AG-US-00827164,RETURN,SHIPPED,199307,Refunded,7/9/2019 10:19 am,100.3,ch_1EFUGuJbAfK4zMcbrkPZXm4z,,SUCCESS
AG-US-00849123,RETURN,SHIPPED,199318,Refunded,7/9/2019 10:20 am,100.3,ch_1EYLBNJbAfK4zMcbMVhVPsjS,,SUCCESS
AG-US-00860061,RETURN,SHIPPED,199359,Refunded,7/9/2019 10:23 am,100.06,ch_1EhiZyJbAfK4zMcb6ZgK2xB2,,SUCCESS
AG-US-00861106,RETURN,SHIPPED,199257,Refunded,7/9/2019 2:14 am,100,ch_1EilKRJbAfK4zMcbJkOWVIbi,,SUCCESS
AG-US-00863241,RETURN,SHIPPED,199273,Refunded,7/9/2019 2:16 am,100,ch_1EkiR8JbAfK4zMcbVYx238Hr,,SUCCESS
AG-US-00862865,RETURN,SHIPPED,199393,Refunded,7/9/2019 10:26 am,100,,0JM628983V902240Y,FAILED
AG-US-00855632,RETURN,SHIPPED,199233,Refunded,7/9/2019 2:13 am,98,ch_1EdjGAJbAfK4zMcbMyBmK6r5,,SUCCESS
AG-US-00864405,RETURN,SHIPPED,199283,Refunded,7/9/2019 2:17 am,98,ch_1Em0stJbAfK4zMcb419arfjB,,SUCCESS
AG-US-00859352,RETURN,SHIPPED,199353,Refunded,7/9/2019 10:22 am,98,ch_1Eh4h0JbAfK4zMcbpflMoqoi,,SUCCESS
AG-US-00862020,RETURN,SHIPPED,199383,Refunded,7/9/2019 10:25 am,96.36,ch_1EjZkkJbAfK4zMcbDhh996Ku,,SUCCESS
AG-US-00857669,RETURN,SHIPPED,199340,Refunded,7/9/2019 10:21 am,96.14,ch_1EfXEHJbAfK4zMcbzkdLfB11,,SUCCESS
AG-US-00856518,RETURN,SHIPPED,199328,Refunded,7/9/2019 10:21 am,95.48,ch_1EeZITJbAfK4zMcbkUVCC5X8,,SUCCESS
AG-US-00861223,RETURN,SHIPPED,199372,Refunded,7/9/2019 10:24 am,94.82,ch_1EixyoJbAfK4zMcb86JhUX0n,,SUCCESS
AG-US-00824293,RETURN,SHIPPED,199220,Refunded,7/9/2019 2:12 am,94.4,ch_1EDHnSJbAfK4zMcbkB5gFeXv,,SUCCESS
AG-US-00832559,RETURN,SHIPPED,199313,Refunded,7/9/2019 10:20 am,94.4,,2Y2065045R7252103,FAILED
AG-US-00862694,RETURN,SHIPPED,199266,Refunded,7/9/2019 2:15 am,91.8,ch_1EkDxcJbAfK4zMcb4Fakz2CB,,SUCCESS
AG-US-00864802,RETURN,SHIPPED,199287,Refunded,7/9/2019 2:17 am,91.8,ch_1EmLKeJbAfK4zMcbc6NysCbr,,SUCCESS
AG-US-00852458,RETURN,SHIPPED,199322,Refunded,7/9/2019 10:20 am,91.8,ch_1EbDlaJbAfK4zMcbyPaUqF2i,,SUCCESS
AG-US-00856615,RETURN,SHIPPED,199329,Refunded,7/9/2019 10:21 am,91.8,ch_1EeZ8gJbAfK4zMcbzDd62o0F,,SUCCESS
AG-US-00857673,RETURN,SHIPPED,199341,Refunded,7/9/2019 10:22 am,91.21,ch_1EfXMxJbAfK4zMcbr41aGf2Q,,SUCCESS
AG-US-00860738,RETURN,SHIPPED,199365,Refunded,7/9/2019 10:24 am,88.36,,1SB9858209307721B,FAILED
AG-US-00864013,RETURN,SHIPPED,199406,Refunded,7/9/2019 10:27 am,88,ch_1Elf0tJbAfK4zMcbKX7yDS1v,,SUCCESS
AG-US-00865248,RETURN,SHIPPED,199289,Refunded,7/9/2019 2:17 am,85.41,ch_1EmikXJbAfK4zMcb2PShhXNj,,SUCCESS
AG-US-00852331,RETURN,SHIPPED,199229,Refunded,7/9/2019 2:12 am,84.05,ch_1Eb9ZIJbAfK4zMcbzls02SC5,,SUCCESS
AG-US-00856157,RETURN,SHIPPED,199235,Refunded,7/9/2019 2:13 am,84,,6TU22583V5115743A,FAILED
AG-US-00863255,RETURN,SHIPPED,199274,Refunded,7/9/2019 2:16 am,83.66,ch_1EkqcqJbAfK4zMcb0V87IA03,,SUCCESS
AG-US-00862793,RETURN,SHIPPED,199390,Refunded,7/9/2019 10:25 am,83.3,ch_1EkFZWJbAfK4zMcbTeLurHnP,,SUCCESS
AG-US-00860763,RETURN,SHIPPED,199368,Refunded,7/9/2019 10:24 am,82,ch_1EiP7nJbAfK4zMcbZaX2rroy,,SUCCESS
AG-US-00860534,RETURN,SHIPPED,199253,Refunded,7/9/2019 2:14 am,78,ch_1Ei5eUJbAfK4zMcb7qnB9tDH,,SUCCESS
AG-US-00842370,RETURN,SHIPPED,199314,Refunded,7/9/2019 10:20 am,78,,04T86955DB327073C,FAILED
AG-US-00860106,RETURN,SHIPPED,199358,Refunded,7/9/2019 10:23 am,78,,8DB24473MR2672649,FAILED
AG-US-00863844,RETURN,SHIPPED,199401,Refunded,7/9/2019 10:27 am,78,,3ET25914RV907090U,FAILED
AG-US-00861430,RETURN,SHIPPED,199373,Refunded,7/9/2019 10:24 am,75.86,ch_1Ej8jrJbAfK4zMcb26ReBdbf,,SUCCESS
AG-US-00857594,RETURN,PART_SHIPPED,199240,Refunded,7/9/2019 2:13 am,74.8,ch_1EfTUWJbAfK4zMcbhmjON6rm,,SUCCESS
AG-US-00860331,RETURN,SHIPPED,199249,Refunded,7/9/2019 2:14 am,74.8,,1XG89583RC906654M,FAILED
AG-US-00861610,RETURN,SHIPPED,199259,Refunded,7/9/2019 2:15 am,74.46,,4WF60119NX365193R,FAILED
AG-US-00857015,RETURN,SHIPPED,199334,Refunded,7/9/2019 10:21 am,74.46,ch_1EeuIuJbAfK4zMcbaHT7aNru,,SUCCESS
AG-US-00863954,RETURN,SHIPPED,199402,Refunded,7/9/2019 10:27 am,74.46,ch_1ElTwzJbAfK4zMcbWo3xGIC8,,SUCCESS
AG-US-00864109,RETURN,SHIPPED,199405,Refunded,7/9/2019 10:27 am,74.29,ch_1Elf1qJbAfK4zMcb8S8WxIib,,SUCCESS
AG-US-00850721,RETURN,SHIPPED,199228,Refunded,7/9/2019 2:12 am,74.12,ch_1EZzrtJbAfK4zMcb7GNdl2Lf,,SUCCESS
AG-US-00860642,RETURN,SHIPPED,199255,Refunded,7/9/2019 2:14 am,73.61,,8B080036CD631974F,FAILED
AG-US-00863988,RETURN,SHIPPED,199278,Refunded,7/9/2019 2:16 am,73.27,ch_1EldptJbAfK4zMcbdR1XWV6X,,SUCCESS
AG-US-00855793,RETURN,SHIPPED,199327,Refunded,7/9/2019 10:21 am,73.27,ch_1EdokSJbAfK4zMcbDxD3HPC5,,SUCCESS
AG-US-00863002,RETURN,SHIPPED,199394,Refunded,7/9/2019 10:26 am,72.93,,7FJ20054JG240203G,FAILED
AG-US-00855539,RETURN,SHIPPED,199326,Refunded,7/9/2019 10:20 am,72.6,ch_1EdfqWJbAfK4zMcbtHslSMvp,,SUCCESS
AG-US-00856074,RETURN,SHIPPED,199234,Refunded,7/9/2019 2:13 am,71.44,ch_1Ee8bTJbAfK4zMcb9CgvwCJe,,SUCCESS
AG-US-00859170,RETURN,SHIPPED,199352,Refunded,7/9/2019 10:22 am,71.34,ch_1EgzvaJbAfK4zMcbbjLFIv8l,,SUCCESS
AG-US-00860305,RETURN,SHIPPED,199248,Refunded,7/9/2019 2:14 am,71.11,ch_1Eho7rJbAfK4zMcbD2G1ArZ0,,SUCCESS
AG-US-00846830,RETURN,SHIPPED,199225,Refunded,7/9/2019 2:12 am,68,,7DA65400FL6501045,FAILED
AG-US-00850711,RETURN,SHIPPED,199227,Refunded,7/9/2019 2:12 am,68,ch_1EZyC8JbAfK4zMcbLiKhl4Mk,,SUCCESS
AG-US-00863368,RETURN,SHIPPED,199276,Refunded,7/9/2019 2:16 am,68,,6P132272AG683684X,FAILED
AG-US-00864735,RETURN,SHIPPED,199286,Refunded,7/9/2019 2:17 am,68,ch_1EmKIXJbAfK4zMcbdUEuoqG0,,SUCCESS
AG-US-00865521,RETURN,SHIPPED,199293,Refunded,7/9/2019 2:17 am,68,ch_1Emx5pJbAfK4zMcbLohw6dOy,,SUCCESS
AG-US-00858306,RETURN,SHIPPED,199345,Refunded,7/9/2019 10:22 am,68,ch_1EgCR9JbAfK4zMcbX5sFhhBV,,SUCCESS
AG-US-00858817,RETURN,SHIPPED,199348,Refunded,7/9/2019 10:22 am,68,ch_1Ege6CJbAfK4zMcbnVhWYb1J,,SUCCESS
AG-US-00860157,RETURN,SHIPPED,199360,Refunded,7/9/2019 10:23 am,68,ch_1EhkI2JbAfK4zMcbGp4cCBZR,,SUCCESS
AG-US-00861087,RETURN,SHIPPED,199370,Refunded,7/9/2019 10:24 am,68,,4UH09649WF6167355,FAILED
AG-US-00862148,RETURN,SHIPPED,199386,Refunded,7/9/2019 10:25 am,68,ch_1EjmzTJbAfK4zMcbVocrzVvL,,SUCCESS
AG-US-00863464,RETURN,SHIPPED,199398,Refunded,7/9/2019 10:26 am,68,ch_1El7PUJbAfK4zMcbnmUOSMFs,,SUCCESS
AG-US-00864180,RETURN,SHIPPED,199409,Refunded,7/9/2019 10:27 am,68,,0W525918NL399562Y,FAILED
AG-US-00864554,RETURN,SHIPPED,199413,Refunded,7/9/2019 10:27 am,68,ch_1Em7SmJbAfK4zMcbPAo49QVk,,SUCCESS
AG-US-00864794,RETURN,SHIPPED,199414,Refunded,7/9/2019 10:28 am,68,ch_1EmKxsJbAfK4zMcb7aJriGQk,,SUCCESS
AG-US-00861965,RETURN,SHIPPED,199382,Refunded,7/9/2019 10:25 am,67.04,ch_1EjZFQJbAfK4zMcbXeV5xky5,,SUCCESS
AG-US-00856985,RETURN,SHIPPED,199238,Refunded,7/9/2019 2:13 am,66.3,,82C145174J322651K,FAILED
AG-US-00860341,RETURN,SHIPPED,199250,Refunded,7/9/2019 2:14 am,66.3,ch_1Ehv78JbAfK4zMcbppRYezM9,,SUCCESS
AG-US-00842900,RETURN,SHIPPED,199315,Refunded,7/9/2019 10:20 am,66.3,ch_1ESzWzJbAfK4zMcbUFYXHoJM,,SUCCESS
AG-US-00863176,RETURN,SHIPPED,199396,Refunded,7/9/2019 10:26 am,66.3,ch_1EkiwYJbAfK4zMcbeszzhwaG,,SUCCESS
AG-US-00859395,RETURN,SHIPPED,199244,Refunded,7/9/2019 2:13 am,63.29,ch_1Eh3ksJbAfK4zMcbU1FxYl7e,,SUCCESS
AG-US-00865757,RETURN,SHIPPED,199294,Refunded,7/9/2019 2:17 am,63.29,,62K40179C5750713A,FAILED
AG-US-00860937,RETURN,SHIPPED,199369,Refunded,7/9/2019 10:24 am,62.28,ch_1EiWIzJbAfK4zMcbJuvoa4aP,,SUCCESS
AG-US-00858867,RETURN,SHIPPED,199243,Refunded,7/9/2019 2:13 am,59.13,,2A918899Y1081520P,FAILED
AG-US-00858849,RETURN,SHIPPED,199349,Refunded,7/9/2019 10:22 am,59.13,ch_1EghfOJbAfK4zMcbj6g2US77,,SUCCESS
AG-US-00856976,RETURN,SHIPPED,199337,Refunded,7/9/2019 10:21 am,58.19,ch_1Ef246JbAfK4zMcbxq0OhTBl,,SUCCESS
AG-US-00858796,RETURN,SHIPPED,199242,Refunded,7/9/2019 2:13 am,57.8,,0WT87354PF3212607,FAILED
AG-US-00859857,RETURN,SHIPPED,199246,Refunded,7/9/2019 2:14 am,57.8,,2YR88250NS365892M,FAILED
AG-US-00860012,RETURN,SHIPPED,199247,Refunded,7/9/2019 2:14 am,57.8,ch_1Ehe60JbAfK4zMcbBR0iIqiG,,SUCCESS
AG-US-00860356,RETURN,SHIPPED,199251,Refunded,7/9/2019 2:14 am,57.8,ch_1Ehz9lJbAfK4zMcbNybTOml9,,SUCCESS
AG-US-00860400,RETURN,SHIPPED,199252,Refunded,7/9/2019 2:14 am,57.8,ch_1Ei1QCJbAfK4zMcbkGFQvJDB,,SUCCESS
AG-US-00861722,RETURN,SHIPPED,199260,Refunded,7/9/2019 2:15 am,57.8,ch_1EjIMwJbAfK4zMcbEYO2Fa5H,,SUCCESS
AG-US-00864693,RETURN,SHIPPED,199284,Refunded,7/9/2019 2:17 am,57.8,ch_1EmAGGJbAfK4zMcb1OLlOvbS,,SUCCESS
AG-US-00866384,RETURN,SHIPPED,199295,Refunded,7/9/2019 2:17 am,57.8,ch_1Eo9i8JbAfK4zMcbScu3T7Ry,,SUCCESS
AG-US-00854858,RETURN,SHIPPED,199325,Refunded,7/9/2019 10:20 am,57.8,,88J61323DH431172R,FAILED
AG-US-00858695,RETURN,SHIPPED,199347,Refunded,7/9/2019 10:22 am,57.8,ch_1EgaPQJbAfK4zMcbj0QEXbfM,,SUCCESS
AG-US-00861507,RETURN,SHIPPED,199374,Refunded,7/9/2019 10:24 am,57.8,,9NB010968C8693000,FAILED
