Order Number,Order Status,Shipping Status,RMA Number,RMA Status,Return Date,Refund Amount,Stripe Charge ID,PayPal Transaction ID,STATUS
AG-US-00855653,RETURN,SHIPPED,200418,Refunded,7/19/19 9:59,114,ch_1EdktDJbAfK4zMcba7ZXgYHj,,SUCCESS
AG-US-00862511,RETURN,SHIPPED,200444,Refunded,7/19/19 10:01,113.88,ch_1Ek3TfJbAfK4zMcbOps7r5Cb,,SUCCESS
AG-US-00866582,RETURN,SHIPPED,200504,Refunded,7/19/19 10:05,112,ch_1EoO1YJbAfK4zMcbPHE3iBek,,SUCCESS
AG-US-00866498,RETURN,SHIPPED,200502,Refunded,7/19/19 10:05,110.43,ch_1EoC48JbAfK4zMcbDOtZkvSI,,SUCCESS
AG-US-00865455,RETURN,SHIPPED,200481,Refunded,7/19/19 10:03,109.5,ch_1Emw8hJbAfK4zMcbbBj7WltM,,SUCCESS
AG-US-00779239,RETURN,SHIPPED,200400,Refunded,7/19/19 9:58,108,ch_1Dhq1PJbAfK4zMcb1t6d5PoY,,SUCCESS
AG-US-00850431,RETURN,SHIPPED,200410,Refunded,7/19/19 9:58,108,ch_1EZn7kJbAfK4zMcboZ3kqj8y,,SUCCESS
AG-US-00855358,RETURN,SHIPPED,200417,Refunded,7/19/19 9:59,108,ch_1EdTu3JbAfK4zMcbV3HsdN9c,,SUCCESS
AG-US-00866066,RETURN,SHIPPED,200495,Refunded,7/19/19 10:04,108,ch_1EnoMIJbAfK4zMcb5SMyx7TY,,SUCCESS
AG-US-00866689,RETURN,SHIPPED,200510,Refunded,7/19/19 10:05,108,ch_1EocXlJbAfK4zMcbIoOaEw1l,,SUCCESS
AG-US-00867168,RETURN,SHIPPED,200519,Refunded,7/19/19 10:06,108,,,SUCCESS
AG-US-00796922,RETURN,SHIPPED,200529,Refunded,7/19/19 10:06,108,ch_1Dub1mJbAfK4zMcbdZuswQ6y,,SUCCESS
AG-US-00867907,RETURN,SHIPPED,200537,Refunded,7/19/19 10:07,108,ch_1Eq6epJbAfK4zMcbOUqM1AZe,,SUCCESS
AG-US-00868068,RETURN,SHIPPED,200550,Refunded,7/19/19 10:08,108,ch_1EqiTFJbAfK4zMcb1mxRAl4j,,SUCCESS
AG-US-00859350,RETURN,SHIPPED,200426,Refunded,7/19/19 9:59,107.25,ch_1Eh4VjJbAfK4zMcbNQVV60Q0,,SUCCESS
AG-US-00867903,RETURN,SHIPPED,200536,Refunded,7/19/19 10:07,105.4,ch_1Eq5zRJbAfK4zMcbNTU7El0m,,SUCCESS
AG-US-00852423,RETURN,SHIPPED,200414,Refunded,7/19/19 9:59,100.3,,,SUCCESS
AG-US-00845403,RETURN,SHIPPED,200431,Refunded,7/19/19 10:00,100.3,ch_1EUdHCJbAfK4zMcbltWmtwIF,,SUCCESS
AG-US-00850404,RETURN,SHIPPED,200479,Refunded,7/19/19 10:03,100.3,ch_1EZlXaJbAfK4zMcbkx22KRDT,,SUCCESS
AG-US-00864309,RETURN,SHIPPED,200462,Refunded,7/19/19 10:02,100.29,ch_1ElqNNJbAfK4zMcbEcM8PDMr,,SUCCESS
AG-US-00865636,RETURN,SHIPPED,200484,Refunded,7/19/19 10:03,98,ch_1En61hJbAfK4zMcbCOs7o2tZ,,SUCCESS
AG-US-00858812,RETURN,SHIPPED,200424,Refunded,7/19/19 9:59,94.82,ch_1EgdKHJbAfK4zMcb8B1JI67e,,SUCCESS
AG-US-00851596,RETURN,SHIPPED,200412,Refunded,7/19/19 9:58,94.4,,,SUCCESS
AG-US-00860096,RETURN,SHIPPED,200429,Refunded,7/19/19 10:00,91.8,,,SUCCESS
AG-US-00865523,RETURN,SHIPPED,200482,Refunded,7/19/19 10:03,91.8,,,SUCCESS
AG-US-00866055,RETURN,SHIPPED,200494,Refunded,7/19/19 10:04,91.8,ch_1Enn9sJbAfK4zMcbfZhwmdT4,,SUCCESS
AG-US-00859881,RETURN,SHIPPED,200428,Refunded,7/19/19 9:59,88,ch_1Ehaq3JbAfK4zMcb9xIY4hXX,,SUCCESS
AG-US-00864679,RETURN,SHIPPED,200468,Refunded,7/19/19 10:02,88,ch_1EmMGcJbAfK4zMcbU8yeN9PM,,SUCCESS
AG-US-00867524,RETURN,SHIPPED,200525,Refunded,7/19/19 10:06,88,ch_1EpRNVJbAfK4zMcbtggzht9c,,SUCCESS
AG-US-00867831,RETURN,SHIPPED,200538,Refunded,7/19/19 10:07,88,,,SUCCESS
AG-US-00866587,RETURN,SHIPPED,200506,Refunded,7/19/19 10:05,85.41,ch_1EoOYDJbAfK4zMcbQbNBQD18,,SUCCESS
AG-US-00866698,RETURN,SHIPPED,200507,Refunded,7/19/19 10:05,84,ch_1EoVNuJbAfK4zMcbL1flIDx4,,SUCCESS
AG-US-00855790,RETURN,SHIPPED,200419,Refunded,7/19/19 9:59,81.16,ch_1EdzecJbAfK4zMcbm4Sc5PCq,,SUCCESS
AG-US-00866206,RETURN,SHIPPED,200498,Refunded,7/19/19 10:04,80.22,ch_1EnuxqJbAfK4zMcbjTKFTcC3,,SUCCESS
AG-US-00864094,RETURN,SHIPPED,200455,Refunded,7/19/19 10:01,78,ch_1Ele4KJbAfK4zMcbnVhmHtbk,,SUCCESS
AG-US-00865475,RETURN,SHIPPED,200483,Refunded,7/19/19 10:03,78,,,SUCCESS
AG-US-00865769,RETURN,SHIPPED,200489,Refunded,7/19/19 10:04,78,,,SUCCESS
AG-US-00866204,RETURN,SHIPPED,200497,Refunded,7/19/19 10:04,78,ch_1EnuXiJbAfK4zMcbDANRw5Nh,,SUCCESS
AG-US-00867383,RETURN,SHIPPED,200524,Refunded,7/19/19 10:06,78,ch_1EpLLtJbAfK4zMcbbZ2W0Qrv,,SUCCESS
AG-US-00867867,RETURN,SHIPPED,200543,Refunded,7/19/19 10:08,78,,,SUCCESS
AG-US-00868372,RETURN,SHIPPED,200554,Refunded,7/19/19 10:08,78,,,SUCCESS
AG-US-00864264,RETURN,SHIPPED,200464,Refunded,7/19/19 10:02,76.58,ch_1ElyKDJbAfK4zMcbDlZM0Yi5,,SUCCESS
AG-US-00867148,RETURN,SHIPPED,200518,Refunded,7/19/19 10:06,75.56,ch_1EozwlJbAfK4zMcbKYbGUEW9,,SUCCESS
AG-US-00866381,RETURN,SHIPPED,200500,Refunded,7/19/19 10:05,74.8,,,SUCCESS
AG-US-00867694,RETURN,SHIPPED,200530,Refunded,7/19/19 10:06,73.78,ch_1EpjXIJbAfK4zMcblYtNd4uQ,,SUCCESS
AG-US-00862247,RETURN,SHIPPED,200441,Refunded,7/19/19 10:00,73.61,,,SUCCESS
AG-US-00866957,RETURN,SHIPPED,200513,Refunded,7/19/19 10:05,73.27,,,SUCCESS
AG-US-00867043,RETURN,SHIPPED,200517,Refunded,7/19/19 10:06,72.93,,,SUCCESS
AG-US-00850438,RETURN,SHIPPED,200527,Refunded,7/19/19 10:06,72.68,ch_1EZnPNJbAfK4zMcbTzQMEJpC,,SUCCESS
AG-US-00862753,RETURN,SHIPPED,200446,Refunded,7/19/19 10:01,71.44,ch_1EkJlJJbAfK4zMcbaUZp7vAd,,SUCCESS
AG-US-00864578,RETURN,SHIPPED,200466,Refunded,7/19/19 10:02,69,,,SUCCESS
AG-US-00863209,RETURN,SHIPPED,200448,Refunded,7/19/19 10:01,68,,,SUCCESS
AG-US-00863635,RETURN,SHIPPED,200453,Refunded,7/19/19 10:01,68,,,SUCCESS
AG-US-00864261,RETURN,SHIPPED,200463,Refunded,7/19/19 10:02,68,,,SUCCESS
AG-US-00864830,RETURN,SHIPPED,200470,Refunded,7/19/19 10:02,68,,,SUCCESS
AG-US-00864972,RETURN,SHIPPED,200474,Refunded,7/19/19 10:03,68,ch_1EmUyTJbAfK4zMcbDnZX4AQA,,SUCCESS
AG-US-00865732,RETURN,SHIPPED,200487,Refunded,7/19/19 10:04,68,ch_1En9vJJbAfK4zMcb7iiEZ45p,,SUCCESS
AG-US-00865749,RETURN,SHIPPED,200488,Refunded,7/19/19 10:04,68,ch_1EnBHYJbAfK4zMcbcmhvolPv,,SUCCESS
AG-US-00865791,RETURN,SHIPPED,200491,Refunded,7/19/19 10:04,68,ch_1EnHLmJbAfK4zMcb4rosXKoJ,,SUCCESS
AG-US-00867111,RETURN,SHIPPED,200515,Refunded,7/19/19 10:05,68,,,SUCCESS
AG-US-00867596,RETURN,SHIPPED,200528,Refunded,7/19/19 10:06,68,ch_1EpgEkJbAfK4zMcbimezLDG4,,SUCCESS
AG-US-00867673,RETURN,SHIPPED,200533,Refunded,7/19/19 10:07,68,ch_1Epz9jJbAfK4zMcbItUl4A9j,,SUCCESS
AG-US-00867899,RETURN,SHIPPED,200535,Refunded,7/19/19 10:07,68,ch_1Eq5i1JbAfK4zMcbuERz03QG,,SUCCESS
AG-US-00867836,RETURN,SHIPPED,200539,Refunded,7/19/19 10:07,68,,,SUCCESS
AG-US-00867957,RETURN,SHIPPED,200545,Refunded,7/19/19 10:08,68,ch_1EqJaBJbAfK4zMcbmuyqrqoU,,SUCCESS
AG-US-00868213,RETURN,SHIPPED,200552,Refunded,7/19/19 10:08,68,,,SUCCESS
AG-US-00858949,RETURN,SHIPPED,200425,Refunded,7/19/19 9:59,66.3,,,SUCCESS
AG-US-00861099,RETURN,SHIPPED,200436,Refunded,7/19/19 10:00,66.3,,,SUCCESS
AG-US-00864676,RETURN,SHIPPED,200469,Refunded,7/19/19 10:02,66.3,ch_1EmMArJbAfK4zMcbA0PvTaCx,,SUCCESS
AG-US-00865656,RETURN,SHIPPED,200485,Refunded,7/19/19 10:04,66.3,ch_1En8dFJbAfK4zMcbkMXkvX3S,,SUCCESS
AG-US-00867877,RETURN,SHIPPED,200546,Refunded,7/19/19 10:08,66.3,ch_1EqLY6JbAfK4zMcbOskCSTbV,,SUCCESS
AG-US-00867977,RETURN,SHIPPED,200548,Refunded,7/19/19 10:08,66.3,ch_1EqNxnJbAfK4zMcbC3Yt8Drs,,SUCCESS
AG-US-00863830,RETURN,SHIPPED,200454,Refunded,7/19/19 10:01,63.95,,,SUCCESS
AG-US-00866979,RETURN,SHIPPED,200514,Refunded,7/19/19 10:05,62.28,,,SUCCESS
AG-US-00864651,RETURN,SHIPPED,200467,Refunded,7/19/19 10:02,59.1,ch_1EmKwtJbAfK4zMcbf1QLPDeJ,,SUCCESS
AG-US-00862361,RETURN,SHIPPED,200443,Refunded,7/19/19 10:01,57.8,,,SUCCESS
AG-US-00863419,RETURN,SHIPPED,200450,Refunded,7/19/19 10:01,57.8,,,SUCCESS
AG-US-00864583,RETURN,SHIPPED,200465,Refunded,7/19/19 10:02,56,,,SUCCESS
AG-US-00867626,RETURN,SHIPPED,200531,Refunded,7/19/19 10:07,56,ch_1EpnNOJbAfK4zMcbaoU547q9,,SUCCESS
AG-US-00843011,RETURN,SHIPPED,200408,Refunded,7/19/19 9:58,54,ch_1ET8PiJbAfK4zMcbNgM6058a,,SUCCESS
AG-US-00858239,RETURN,SHIPPED,200423,Refunded,7/19/19 9:59,54,ch_1Eg33QJbAfK4zMcbkGg5WFHa,,SUCCESS
AG-US-00859947,RETURN,SHIPPED,200427,Refunded,7/19/19 9:59,54,ch_1Eha4JJbAfK4zMcbs0UQACby,,SUCCESS
AG-US-00860754,RETURN,SHIPPED,200433,Refunded,7/19/19 10:00,54,,,SUCCESS
AG-US-00864092,RETURN,SHIPPED,200458,Refunded,7/19/19 10:01,54,ch_1Ell8CJbAfK4zMcbeKlCY3GL,,SUCCESS
AG-US-00858125,RETURN,SHIPPED,200422,Refunded,7/19/19 9:59,52.8,ch_1EfztDJbAfK4zMcbHZqCaWSl,,SUCCESS
AG-US-00861818,RETURN,SHIPPED,200440,Refunded,7/19/19 10:00,49.3,ch_1EjTsaJbAfK4zMcbTHubYxDl,,SUCCESS
AG-US-00866304,RETURN,SHIPPED,200499,Refunded,7/19/19 10:05,49,ch_1Enuz5JbAfK4zMcb2Y9oiM5d,,SUCCESS
AG-US-00860768,RETURN,SHIPPED,200434,Refunded,7/19/19 10:00,46,ch_1EiPPSJbAfK4zMcbmlq5oGrj,,SUCCESS
AG-US-00865323,RETURN,SHIPPED,200475,Refunded,7/19/19 10:03,41.14,ch_1Emjk3JbAfK4zMcbXWQVj85n,,SUCCESS
AG-US-00863543,RETURN,SHIPPED,200452,Refunded,7/19/19 10:01,40,ch_1ElG7oJbAfK4zMcbyagPckd9,,SUCCESS
AG-US-00867085,RETURN,SHIPPED,200521,Refunded,7/19/19 10:06,38.4,ch_1Ep4JnJbAfK4zMcbKgREXNgZ,,SUCCESS
AG-US-00865419,RETURN,SHIPPED,200480,Refunded,7/19/19 10:03,33.33,ch_1EmrW7JbAfK4zMcbqRwHUlWf,,SUCCESS
AG-US-00864091,RETURN,SHIPPED,200457,Refunded,7/19/19 10:01,32.3,ch_1ElkyhJbAfK4zMcbpYYNo33X,,SUCCESS
AG-US-00865779,RETURN,SHIPPED,200490,Refunded,7/19/19 10:04,32.3,ch_1EnGcSJbAfK4zMcb3chZk2OB,,SUCCESS
AG-US-00866750,RETURN,SHIPPED,200509,Refunded,7/19/19 10:05,28,ch_1EoaUbJbAfK4zMcbRyFevjev,,SUCCESS
AG-US-00861445,RETURN,SHIPPED,200438,Refunded,7/19/19 10:00,23,,,SUCCESS
AG-US-00822965,RETURN,SHIPPED,200401,Refunded,7/19/19 9:58,21.55,ch_1ECoeKJbAfK4zMcbFO4LaIJa,,SUCCESS
AG-US-00774315,RETURN,SHIPPED,200558,Refunded,7/19/19 13:47,117.99,ch_1DgjoGJbAfK4zMcboD5GZU3m,,SUCCESS
AG-US-00865370,RETURN,SHIPPED,200559,Pending Receipt,7/19/19 13:52,58,ch_1EmorVJbAfK4zMcbYi61bnH1,,SUCCESS
