Order Number,Order Status,Shipping Status,RMA Number,RMA Status,Return Date,Refund Amount,Stripe Charge ID,PayPal Transaction ID,STATUS
AG-US-00826058,RETURN,SHIPPED,201850,Refunded,8/5/19 9:18,118,ch_1EEmNRJbAfK4zMcbBhUZVQED,,SUCCESS
AG-US-00852971,RETURN,SHIPPED,201854,Refunded,8/5/19 9:19,118,ch_1EbebTJbAfK4zMcbZLmKizK9,,SUCCESS
AG-US-00856328,RETURN,SHIPPED,201862,Refunded,8/5/19 9:19,118,ch_1EeRMqJbAfK4zMcb5j349QcA,,SUCCESS
AG-US-00857029,RETURN,SHIPPED,201863,Refunded,8/5/19 9:19,118,ch_1EevWwJbAfK4zMcbJuZghi5z,,SUCCESS
AG-US-00840591,RETURN,SHIPPED,201869,Refunded,8/5/19 9:20,118,ch_1EQlnXJbAfK4zMcbcUCo67zu,,SUCCESS
AG-US-00852421,RETURN,SHIPPED,201878,Refunded,8/5/19 9:20,118,,4UY408184W922810G,SUCCESS
AG-US-00857316,RETURN,SHIPPED,201910,Refunded,8/5/19 9:23,118,,2X278293RF6703414,SUCCESS
AG-US-00857347,RETURN,SHIPPED,201911,Refunded,8/5/19 9:23,118,ch_1EfLITJbAfK4zMcb2FT9kl9A,,SUCCESS
AG-US-00859483,RETURN,SHIPPED,201912,Refunded,8/5/19 9:23,118,ch_1EhGhDJbAfK4zMcbSQWSEQuv,,SUCCESS
AG-US-00794570,RETURN,SHIPPED,201890,Refunded,8/5/19 9:21,116.51,,3XP30852FH9242909,SUCCESS
AG-US-00862065,RETURN,SHIPPED,201872,Refunded,8/5/19 9:20,116,ch_1Ejd44JbAfK4zMcbQM8CC1W6,,SUCCESS
AG-US-00861392,RETURN,SHIPPED,201871,Refunded,8/5/19 9:20,115.6,ch_1Ej6gZJbAfK4zMcbw7chTk24,,SUCCESS
AG-US-00865654,RETURN,SHIPPED,201873,Refunded,8/5/19 9:20,115.6,,50W48860CX932692U,SUCCESS
AG-US-00855175,RETURN,SHIPPED,201856,Refunded,8/5/19 9:19,109.58,ch_1EdKRgJbAfK4zMcbvtMZezFo,,SUCCESS
AG-US-00853314,RETURN,SHIPPED,201906,Refunded,8/5/19 9:23,109.08,ch_1EbsjOJbAfK4zMcbg99opITa,,SUCCESS
AG-US-00850105,RETURN,SHIPPED,201852,Refunded,8/5/19 9:19,108,ch_1EZQR0JbAfK4zMcbH0zY1cnz,,SUCCESS
AG-US-00866855,RETURN,SHIPPED,201877,Refunded,8/5/19 9:20,108,ch_1Eol6UJbAfK4zMcbYF1Qtd7w,,SUCCESS
AG-US-00824331,RETURN,SHIPPED,201849,Refunded,8/5/19 9:18,100.75,ch_1EDKmKJbAfK4zMcbO93AMg3S,,SUCCESS
AG-US-00855207,RETURN,SHIPPED,201857,Refunded,8/5/19 9:19,100.3,,2E926167S1300201U,SUCCESS
AG-US-00854003,RETURN,SHIPPED,201907,Refunded,8/5/19 9:23,100.3,ch_1EcKboJbAfK4zMcbKO7u8qFR,,SUCCESS
AG-US-00854578,RETURN,SHIPPED,201908,Refunded,8/5/19 9:23,100.3,ch_1EcsyrJbAfK4zMcbSRiaOGnA,,SUCCESS
AG-US-00857082,RETURN,SHIPPED,201909,Refunded,8/5/19 9:23,100.3,,0AM3175773339820P,SUCCESS
AG-US-00852608,RETURN,SHIPPED,201853,Refunded,8/5/19 9:19,98,,7KD51338C1909751D,SUCCESS
AG-US-00858140,RETURN,SHIPPED,201866,Refunded,8/5/19 9:19,94.4,ch_1Eg148JbAfK4zMcbFNhn6iZY,,SUCCESS
AG-US-00775525,RETURN,SHIPPED,201889,Refunded,8/5/19 9:21,91.8,ch_1Dh00gJbAfK4zMcbXh45BhIZ,,SUCCESS
AG-US-00868290,RETURN,SHIPPED,201883,Refunded,8/5/19 9:21,88,ch_1ErF8PJbAfK4zMcb2hStqDHJ,,SUCCESS
AG-US-00854003,RETURN,SHIPPED,201855,Refunded,8/5/19 9:19,79.9,ch_1EcKboJbAfK4zMcbKO7u8qFR,,SUCCESS
AG-US-00855966,RETURN,SHIPPED,201860,Refunded,8/5/19 9:19,74.46,ch_1Ee5L2JbAfK4zMcbyqhNdvfW,,SUCCESS
AG-US-00858750,RETURN,SHIPPED,201868,Refunded,8/5/19 9:20,68,ch_1EgfTZJbAfK4zMcbXt73g9JM,,SUCCESS
AG-US-00866060,RETURN,SHIPPED,201874,Refunded,8/5/19 9:20,68,,4C706110GK6066156,SUCCESS
AG-US-00866721,RETURN,SHIPPED,201875,Refunded,8/5/19 9:20,68,,8MF388846S814394S,SUCCESS
AG-US-00867496,RETURN,SHIPPED,201880,Refunded,8/5/19 9:21,68,ch_1EpNEeJbAfK4zMcbL65um8Kf,,SUCCESS
AG-US-00867773,RETURN,SHIPPED,201882,Refunded,8/5/19 9:21,41.14,ch_1Eq1hnJbAfK4zMcbv8cRxVNH,,SUCCESS
AG-US-00697296,RETURN,SHIPPED,201933,Refunded,8/5/19 14:30,75.21,,,SUCCESS
