order-no,order-status,shipping-status,rma-number,rma-status,return-date,refund-amount,stripe-charge-id,paypal-transaction-id
AG-US-00859649,RETURN,SHIPPED,206602,Refunded,10/11/2019 2:12 am,118,ch_1EhK9sJbAfK4zMcb2nooJxEY,
AG-US-00866981,RETURN,SHIPPED,206601,Refunded,10/11/2019 2:12 am,68,ch_1EotmuJbAfK4zMcbdBJZ0isV,
