Order Number,Order Status,Shipping Status,RMA Number,RMA Status,Return Date,Refund Amount,Stripe Charge ID,PayPal Transaction ID,STATUS
AG-US-00823885,RETURN,SHIPPED,201368,Refunded,7/31/19 13:29,126.56,ch_1EDCQRJbAfK4zMcbKCIoKkaG,,SUCCESS
AG-US-00864138,RETURN,SHIPPED,201399,Refunded,7/31/19 13:32,118.26,ch_1ElhakJbAfK4zMcbd3x0rc38,,SUCCESS
AG-US-00825686,RETURN,SHIPPED,201369,Refunded,7/31/19 13:29,118,ch_1EERoUJbAfK4zMcbGzelt0U0,,SUCCESS
AG-US-00828946,RETURN,SHIPPED,201370,Refunded,7/31/19 13:29,118,ch_1EGzQhJbAfK4zMcb9QbJcJZH,,SUCCESS
AG-US-00852362,RETURN,SHIPPED,201373,Refunded,7/31/19 13:30,118,,89N17111VU966002W,SUCCESS
AG-US-00855380,RETURN,SHIPPED,201375,Refunded,7/31/19 13:30,118,ch_1Edb66JbAfK4zMcbsPXGh33g,,SUCCESS
AG-US-00858258,RETURN,SHIPPED,201379,Refunded,7/31/19 13:30,118,,14H56335EE5109056,SUCCESS
AG-US-00775718,RETURN,SHIPPED,201428,Refunded,7/31/19 13:34,117.45,ch_1Dh25OJbAfK4zMcb1jQDMEUG,,SUCCESS
AG-US-00840542,RETURN,SHIPPED,201385,Refunded,7/31/19 13:31,110.33,ch_1EQiToJbAfK4zMcbve48VLBG,,SUCCESS
AG-US-00843344,RETURN,SHIPPED,201386,Refunded,7/31/19 13:31,108.08,ch_1ETIriJbAfK4zMcbMxtTSjGV,,SUCCESS
AG-US-00853843,RETURN,SHIPPED,201448,Refunded,7/31/19 13:35,108.08,ch_1EcHNXJbAfK4zMcb0pacw6wz,,SUCCESS
AG-US-00860139,RETURN,SHIPPED,201383,Refunded,7/31/19 13:30,108,ch_1EhhqmJbAfK4zMcbynssEuaH,,SUCCESS
AG-US-00772965,RETURN,SHIPPED,201402,Refunded,7/31/19 13:32,108,,26448566WF663224V,SUCCESS
AG-US-00865400,RETURN,SHIPPED,201405,Refunded,7/31/19 13:32,108,ch_1EmoXPJbAfK4zMcbMPtqZXDz,,SUCCESS
AG-US-00796470,RETURN,SHIPPED,201427,Refunded,7/31/19 13:34,108,ch_1DuByiJbAfK4zMcb6hGq30II,,SUCCESS
AG-US-00863158,RETURN,SHIPPED,201397,Refunded,7/31/19 13:32,100.52,ch_1EkgUzJbAfK4zMcbEAA8Aen8,,SUCCESS
AG-US-00850140,RETURN,SHIPPED,201371,Refunded,7/31/19 13:29,100.3,,6JY89756WH611540H,SUCCESS
AG-US-00839650,RETURN,SHIPPED,201388,Refunded,7/31/19 13:31,100.3,ch_1EQ2LZJbAfK4zMcb1f6byy6t,,SUCCESS
AG-US-00858676,RETURN,SHIPPED,201450,Refunded,7/31/19 13:35,100.3,,5JJ6727861051945R,SUCCESS
AG-US-00868550,RETURN,SHIPPED,201420,Refunded,7/31/19 13:33,95.48,ch_1EratkJbAfK4zMcbMR8QZkxI,,SUCCESS
AG-US-00858067,RETURN,SHIPPED,201378,Refunded,7/31/19 13:30,91.8,ch_1EftWlJbAfK4zMcbBxPxRa68,,SUCCESS
AG-US-00865345,RETURN,SHIPPED,201404,Refunded,7/31/19 13:32,91.8,ch_1EmlhxJbAfK4zMcbGkkA5RMg,,SUCCESS
AG-US-00819553,RETURN,SHIPPED,201429,Refunded,7/31/19 13:34,91.8,,7BD71327D7191551Y,SUCCESS
AG-US-00862574,RETURN,SHIPPED,201394,Refunded,7/31/19 13:31,88,ch_1EkCIlJbAfK4zMcb5rwGed5U,,SUCCESS
AG-US-00857903,RETURN,SHIPPED,201377,Refunded,7/31/19 13:30,87.63,ch_1EfokaJbAfK4zMcb8OXh3N6S,,SUCCESS
AG-US-00868124,RETURN,SHIPPED,201419,Refunded,7/31/19 13:33,86.2,ch_1EqWP8JbAfK4zMcbVH2BT5ZJ,,SUCCESS
AG-US-00861906,RETURN,SHIPPED,201393,Refunded,7/31/19 13:31,78,ch_1EjUR0JbAfK4zMcb3MviJ7FR,,SUCCESS
AG-US-00864718,RETURN,SHIPPED,201400,Refunded,7/31/19 13:32,78,ch_1EmCMZJbAfK4zMcbNE7o61Ty,,SUCCESS
AG-US-00868583,RETURN,SHIPPED,201421,Refunded,7/31/19 13:33,74.1,ch_1ErnFfJbAfK4zMcblSUQRJUW,,SUCCESS
AG-US-00868116,RETURN,SHIPPED,201418,Refunded,7/31/19 13:33,71.4,ch_1EqTf1JbAfK4zMcbe2Or4HV5,,SUCCESS
AG-US-00864692,RETURN,SHIPPED,201401,Refunded,7/31/19 13:32,68,,1GF787343E7871015,SUCCESS
AG-US-00865594,RETURN,SHIPPED,201407,Refunded,7/31/19 13:32,68,,4SC409090W008463Y,SUCCESS
AG-US-00866755,RETURN,SHIPPED,201410,Refunded,7/31/19 13:33,68,ch_1EobKEJbAfK4zMcb4MOwlHat,,SUCCESS
AG-US-00867255,RETURN,SHIPPED,201414,Refunded,7/31/19 13:33,63.15,ch_1EpI9vJbAfK4zMcbRagZ0dJ6,,SUCCESS
AG-US-00859709,RETURN,SHIPPED,201382,Refunded,7/31/19 13:30,63,,18V0491948311663J,SUCCESS
AG-US-00867607,RETURN,SHIPPED,201416,Refunded,7/31/19 13:33,57.8,ch_1Epj7xJbAfK4zMcbx2Zytj9R,,SUCCESS
AG-US-00864961,RETURN,SHIPPED,201403,Refunded,7/31/19 13:32,48,,88308330U52492526,SUCCESS
AG-US-00866589,RETURN,SHIPPED,201409,Refunded,7/31/19 13:32,34.81,ch_1EoOsaJbAfK4zMcbv9vG1IHD,,SUCCESS
AG-US-00862718,RETURN,SHIPPED,201395,Refunded,7/31/19 13:31,34,ch_1EkGChJbAfK4zMcbA6CSSgdZ,,SUCCESS
AG-US-00846320,RETURN,SHIPPED,201387,Refunded,7/31/19 13:31,20,ch_1EVQhQJbAfK4zMcbd5lxZZ5C,,SUCCESS
AG-US-00867512,RETURN,SHIPPED,201415,Refunded,7/31/19 13:33,20,ch_1EpQ0eJbAfK4zMcbDEzLnhl5,,SUCCESS
AG-US-00860391,RETURN,SHIPPED,201389,Refunded,7/31/19 13:31,18.4,,3SA9073204583652W,SUCCESS
