Order Number,Order Status,Shipping Status,RMA Number,RMA Status,Return Date,Refund Amount,Stripe Charge ID,PayPal Transaction ID,STATUS
AG-US-00855254,RETURN,SHIPPED,201278,Refunded,7/30/2019 2:15 am,236,,9LC656692V586654A,FAILED
AG-US-00859430,RETURN,SHIPPED,201284,Refunded,7/30/2019 2:16 am,236,,51A14342AJ069673N,FAILED
AG-US-00867460,RETURN,SHIPPED,201297,Refunded,7/30/2019 2:17 am,183,ch_1EpbQpJbAfK4zMcbnaCPbqd2,,SUCCESS
AG-US-00867774,RETURN,SHIPPED,201299,Refunded,7/30/2019 2:17 am,174.31,,9JN56465F79407101,FAILED
AG-US-00868075,RETURN,SHIPPED,201301,Refunded,7/30/2019 2:17 am,166,ch_1EqjCeJbAfK4zMcbawUbHHKV,,SUCCESS
AG-US-00864339,RETURN,SHIPPED,201290,Refunded,7/30/2019 2:16 am,160.6,ch_1Elxw0JbAfK4zMcbmRFDS9zl,,SUCCESS
AG-US-00867678,RETURN,SHIPPED,201298,Refunded,7/30/2019 2:17 am,159.51,ch_1EpzjWJbAfK4zMcb0lDHwAeC,,SUCCESS
AG-US-00857613,RETURN,SHIPPED,201281,Refunded,7/30/2019 2:16 am,148,,27R018173L1036330,FAILED
AG-US-00868470,RETURN,SHIPPED,201305,Refunded,7/30/2019 2:17 am,136,ch_1ErmdHJbAfK4zMcbPSoGsMiS,,SUCCESS
AG-US-00855995,RETURN,SHIPPED,201279,Refunded,7/30/2019 2:15 am,128.47,ch_1Ee2xtJbAfK4zMcbcbUyZUSy,,SUCCESS
AG-US-00857836,RETURN,SHIPPED,201282,Refunded,7/30/2019 2:16 am,128.47,ch_1EfdiEJbAfK4zMcbtAw8wvtY,,SUCCESS
AG-US-00857342,RETURN,SHIPPED,201280,Refunded,7/30/2019 2:16 am,128.33,,5RT90183WB2612717,FAILED
AG-US-00852670,RETURN,SHIPPED,201276,Refunded,7/30/2019 2:15 am,127.15,ch_1EbUDAJbAfK4zMcbRkqBXmW2,,SUCCESS
AG-US-00860223,RETURN,SHIPPED,201285,Refunded,7/30/2019 2:16 am,126,ch_1EhpJaJbAfK4zMcbifL2bBYk,,SUCCESS
AG-US-00851921,RETURN,SHIPPED,201275,Refunded,7/30/2019 2:15 am,118,,5BP261063E170863A,FAILED
AG-US-00853533,RETURN,SHIPPED,201311,Refunded,7/30/2019 2:18 am,118,ch_1Ec10uJbAfK4zMcbqPzIsXLN,,SUCCESS
AG-US-00854104,RETURN,SHIPPED,201319,Refunded,7/30/2019 2:18 am,118,ch_1EcNjKJbAfK4zMcby5MsrsPp,,SUCCESS
AG-US-00857726,RETURN,SHIPPED,201322,Refunded,7/30/2019 2:19 am,118,ch_1EfbJIJbAfK4zMcbRXuT8s4G,,SUCCESS
AG-US-00775292,RETURN,SHIPPED,201272,Refunded,7/30/2019 2:15 am,117.32,ch_1DgyDkJbAfK4zMcb4QANaeeo,,FAILED
AG-US-00868277,RETURN,SHIPPED,201304,Refunded,7/30/2019 2:17 am,115.01,ch_1ErBD0JbAfK4zMcbYokRyhaY,,SUCCESS
AG-US-00854659,RETURN,SHIPPED,201320,Refunded,7/30/2019 2:19 am,109.2,,2LG9788808673180L,FAILED
AG-US-00857354,RETURN,SHIPPED,201321,Refunded,7/30/2019 2:19 am,109.2,ch_1EfQ41JbAfK4zMcbItj6pT6Q,,SUCCESS
AG-US-00866987,RETURN,SHIPPED,201296,Refunded,7/30/2019 2:17 am,108,,5JE44706786127145,FAILED
AG-US-00868266,RETURN,SHIPPED,201303,Refunded,7/30/2019 2:17 am,108,,72S75506VJ488643U,FAILED
