Order Number,Order Status,Shipping Status,RMA Number,RMA Status,Return Date,Refund Amount,Stripe Charge ID,PayPal Transaction ID,STATUS
AG-US-00825155,RETURN,SHIPPED,201152,Refunded,7/27/19 2:14,109.58,,30P207312D060031C,SUCCESS
AG-US-00855081,RETURN,SHIPPED,201158,Refunded,7/27/19 2:14,109.5,,9R196131L1727101V,SUCCESS
AG-US-00854788,RETURN,SHIPPED,201218,Refunded,7/27/19 2:18,108.32,,4G5288631X4294229,SUCCESS
AG-US-00819849,RETURN,SHIPPED,201148,Refunded,7/27/19 2:13,108,,8T466090GE701353A,SUCCESS
AG-US-00867975,RETURN,SHIPPED,201183,Refunded,7/27/19 2:15,108,,3RL05719XP113353B,SUCCESS
AG-US-00853811,RETURN,SHIPPED,201155,Refunded,7/27/19 2:14,102.93,ch_1EcEtGJbAfK4zMcb4So7Dw7M,,SUCCESS
AG-US-00864536,RETURN,SHIPPED,201170,Refunded,7/27/19 2:15,102.93,ch_1Em5INJbAfK4zMcbtpB6Z1BB,,SUCCESS
AG-US-00854925,RETURN,SHIPPED,201157,Refunded,7/27/19 2:14,100.3,ch_1Ed3SRJbAfK4zMcbn2IbCIiq,,SUCCESS
AG-US-00838929,RETURN,SHIPPED,201162,Refunded,7/27/19 2:14,100.3,,479461072H133364V,SUCCESS
AG-US-00854846,RETURN,SHIPPED,201219,Refunded,7/27/19 2:18,100.3,ch_1Ed3ffJbAfK4zMcbcIb84yRN,,SUCCESS
AG-US-00857594,RETURN,SHIPPED,201221,Refunded,7/27/19 2:18,100.3,ch_1EfTUWJbAfK4zMcbhmjON6rm,,SUCCESS
AG-US-00774169,RETURN,SHIPPED,201147,Refunded,7/27/19 2:13,99.14,ch_1Dgiu4JbAfK4zMcbrnoupMrj,,SUCCESS
AG-US-00866237,RETURN,SHIPPED,201174,Refunded,7/27/19 2:15,98,ch_1EnzwKJbAfK4zMcbC6MIqev6,,SUCCESS
AG-US-00854694,RETURN,SHIPPED,201156,Refunded,7/27/19 2:14,94.82,,46A72946SE462302T,SUCCESS
AG-US-00852510,RETURN,SHIPPED,201217,Refunded,7/27/19 2:18,94.4,ch_1EbF0LJbAfK4zMcbXjyH3NG7,,SUCCESS
AG-US-00868509,RETURN,SHIPPED,201189,Refunded,7/27/19 2:16,94,ch_1ErQtAJbAfK4zMcbrVsP1vTk,,SUCCESS
AG-US-00859940,RETURN,SHIPPED,201160,Refunded,7/27/19 2:14,91.8,ch_1EhUnJJbAfK4zMcbXWI1RPue,,SUCCESS
AG-US-00867402,RETURN,SHIPPED,201181,Refunded,7/27/19 2:15,88,ch_1EpNpmJbAfK4zMcbkRTHCDDP,,SUCCESS
AG-US-00862677,RETURN,SHIPPED,201165,Refunded,7/27/19 2:14,85.41,ch_1EkDm6JbAfK4zMcbdhfUUSpB,,SUCCESS
AG-US-00867236,RETURN,SHIPPED,201179,Refunded,7/27/19 2:15,78,ch_1EpGPOJbAfK4zMcb3CQLsPKh,,SUCCESS
AG-US-00867064,RETURN,SHIPPED,201178,Refunded,7/27/19 2:15,74.8,ch_1Ep1rPJbAfK4zMcbSnwPZpen,,SUCCESS
AG-US-00868020,RETURN,SHIPPED,201185,Refunded,7/27/19 2:16,74.8,ch_1EqRuDJbAfK4zMcb5CCgodVp,,SUCCESS
AG-US-00856626,RETURN,SHIPPED,201159,Refunded,7/27/19 2:14,73.1,,88E96828AA457880P,SUCCESS
AG-US-00864153,RETURN,SHIPPED,201168,Refunded,7/27/19 2:15,68,ch_1EljN7JbAfK4zMcbl7H9enrs,,SUCCESS
AG-US-00866779,RETURN,SHIPPED,201177,Refunded,7/27/19 2:15,68,ch_1EodK5JbAfK4zMcbXfQ84f3I,,SUCCESS
AG-US-00868096,RETURN,SHIPPED,201184,Refunded,7/27/19 2:16,68,ch_1EqRffJbAfK4zMcbGsGrNiul,,SUCCESS
AG-US-00868082,RETURN,SHIPPED,201187,Refunded,7/27/19 2:16,68,ch_1EqjyIJbAfK4zMcb1L8NrCTD,,SUCCESS
AG-US-00862830,RETURN,SHIPPED,201166,Refunded,7/27/19 2:14,57.8,ch_1EkJMOJbAfK4zMcbK2Vr8zs5,,SUCCESS
AG-US-00864185,RETURN,SHIPPED,201169,Refunded,7/27/19 2:15,57.8,ch_1ElnXFJbAfK4zMcbruPxBfy2,,SUCCESS
AG-US-00865753,RETURN,SHIPPED,201172,Refunded,7/27/19 2:15,57.8,ch_1EnCQ8JbAfK4zMcbFeeGrH5L,,SUCCESS
AG-US-00861675,RETURN,SHIPPED,201164,Refunded,7/27/19 2:14,54,ch_1EjRQqJbAfK4zMcbTq2otoUN,,SUCCESS
AG-US-00866668,RETURN,SHIPPED,201176,Refunded,7/27/19 2:15,48,,27R23782A5058950T,SUCCESS
AG-US-00863386,RETURN,SHIPPED,201167,Refunded,7/27/19 2:15,44.98,,8DD77986L5954992H,SUCCESS
AG-US-00866449,RETURN,SHIPPED,201175,Refunded,7/27/19 2:15,38,ch_1EoEJzJbAfK4zMcbi2I3aZ9W,,SUCCESS
