order-no,order-status,shipping-status,rma-number,rma-status,return-date,refund-amount,stripe-charge-id,paypal-transaction-id
AG-US-00825304,RETURN,SHIPPED,206744,Refunded,10/17/2019 2:13 am,159.14,,5NS927205T658781E
AG-US-00824125,RETURN,SHIPPED,206745,Refunded,10/17/2019 2:13 am,128.33,ch_1EDELhJbAfK4zMcbYiC57hkm,
