Order Number,Order Status,Shipping Status,RMA Number,RMA Status,Return Date,Refund Amount,Stripe Charge ID,PayPal Transaction ID,STATUS
AG-US-00856464,RETURN,SHIPPED,201474,Refunded,8/1/19 2:13,118,ch_1EeVBiJbAfK4zMcbWoR2RdUD,,SUCCESS
AG-US-00856552,RETURN,SHIPPED,201475,Refunded,8/1/19 2:13,118,ch_1EeiFIJbAfK4zMcbCxF1ERHV,,SUCCESS
AG-US-00856683,RETURN,SHIPPED,201476,Refunded,8/1/19 2:13,118,,62311012L0641331P,SUCCESS
AG-US-00840544,RETURN,SHIPPED,201487,Refunded,8/1/19 2:14,118,ch_1EQiXzJbAfK4zMcbt43RMINK,,SUCCESS
AG-US-00854351,RETURN,SHIPPED,201541,Refunded,8/1/19 2:18,118,,43K98985WU826372S,SUCCESS
AG-US-00858370,RETURN,SHIPPED,201577,Refunded,8/1/19 10:08,118,,4G475329ND432023L,SUCCESS
AG-US-00839720,RETURN,SHIPPED,201579,Refunded,8/1/19 10:08,118,,7Y533795T5310054G,SUCCESS
AG-US-00856693,RETURN,SHIPPED,201605,Refunded,8/1/19 10:10,118,ch_1EekglJbAfK4zMcbKE9ahR6l,,SUCCESS
AG-US-00854968,RETURN,SHIPPED,201472,Refunded,8/1/19 2:13,117.99,ch_1Ed76NJbAfK4zMcb2XvcwwKl,,SUCCESS
AG-US-00779121,RETURN,SHIPPED,201462,Refunded,8/1/19 2:12,117.72,ch_1Dhom2JbAfK4zMcbkJNUf5hl,,SUCCESS
AG-US-00868154,RETURN,SHIPPED,201592,Refunded,8/1/19 10:09,117.3,ch_1EqjAlJbAfK4zMcbDZ8aEvqJ,,SUCCESS
AG-US-00864371,RETURN,SHIPPED,201496,Refunded,8/1/19 2:15,115.6,,7UA54571D1031182M,SUCCESS
AG-US-00862557,RETURN,SHIPPED,201581,Refunded,8/1/19 10:09,110,ch_1EkBE6JbAfK4zMcbkGJC0P6G,,SUCCESS
AG-US-00806103,RETURN,SHIPPED,201464,Refunded,8/1/19 2:13,108,ch_1E09yeJbAfK4zMcbxrXPsqMz,,SUCCESS
AG-US-00818069,RETURN,SHIPPED,201465,Refunded,8/1/19 2:13,108,ch_1EA45oJbAfK4zMcbrKvfs7WX,,SUCCESS
AG-US-00859218,RETURN,SHIPPED,201483,Refunded,8/1/19 2:14,108,ch_1EgykNJbAfK4zMcbiRnVyUBt,,SUCCESS
AG-US-00859763,RETURN,SHIPPED,201485,Refunded,8/1/19 2:14,108,ch_1EhOJ2JbAfK4zMcbrrtC0Qov,,SUCCESS
AG-US-00806103,RETURN,SHIPPED,201509,Refunded,8/1/19 2:16,108,ch_1E09yeJbAfK4zMcbxrXPsqMz,,SUCCESS
AG-US-00818380,RETURN,SHIPPED,201570,Refunded,8/1/19 10:08,108,,3MY136294E2158607,SUCCESS
AG-US-00868087,RETURN,SHIPPED,201593,Refunded,8/1/19 10:09,108,ch_1EqlVuJbAfK4zMcbSHLBuQWI,,SUCCESS
AG-US-00861238,RETURN,SHIPPED,201489,Refunded,8/1/19 2:14,103.7,ch_1Ej4S3JbAfK4zMcbZ5ngoaXG,,SUCCESS
AG-US-00865347,RETURN,SHIPPED,201585,Refunded,8/1/19 10:09,103.7,ch_1EmmN8JbAfK4zMcbGMjj6Rtq,,SUCCESS
AG-US-00824329,RETURN,SHIPPED,201467,Refunded,8/1/19 2:13,100.3,ch_1EDKN7JbAfK4zMcbqigFeqRb,,SUCCESS
AG-US-00858678,RETURN,SHIPPED,201481,Refunded,8/1/19 2:14,100.3,ch_1EgabiJbAfK4zMcbZolGY3i9,,SUCCESS
AG-US-00859512,RETURN,SHIPPED,201484,Refunded,8/1/19 2:14,100.3,ch_1EhF4DJbAfK4zMcbTanGxEbU,,SUCCESS
AG-US-00853295,RETURN,SHIPPED,201525,Refunded,8/1/19 2:17,100.3,ch_1EbrqUJbAfK4zMcbIu5ilaLd,,SUCCESS
AG-US-00858688,RETURN,SHIPPED,201542,Refunded,8/1/19 2:18,100.3,ch_1EgbKcJbAfK4zMcbgWlvYGNP,,SUCCESS
AG-US-00866509,RETURN,SHIPPED,201499,Refunded,8/1/19 2:15,98,,16R43134FR163825Y,SUCCESS
AG-US-00866733,RETURN,SHIPPED,201502,Refunded,8/1/19 2:15,98,,2AS39484D4259032B,SUCCESS
AG-US-00860879,RETURN,SHIPPED,201580,Refunded,8/1/19 10:08,96.14,ch_1EiiR1JbAfK4zMcb3hYiPXH6,,SUCCESS
AG-US-00866215,RETURN,SHIPPED,201586,Refunded,8/1/19 10:09,91.8,ch_1EnwWAJbAfK4zMcbvsMJyXRr,,SUCCESS
AG-US-00858097,RETURN,SHIPPED,201478,Refunded,8/1/19 2:14,91,ch_1EfvYRJbAfK4zMcbl7xMNLzu,,SUCCESS
AG-US-00864740,RETURN,SHIPPED,201584,Refunded,8/1/19 10:09,88,ch_1EmKT3JbAfK4zMcbQwngZAqI,,SUCCESS
AG-US-00863507,RETURN,SHIPPED,201582,Refunded,8/1/19 10:09,87.33,ch_1El6GcJbAfK4zMcbwhs9K3zy,,SUCCESS
AG-US-00833366,RETURN,SHIPPED,201466,Refunded,8/1/19 2:13,85.22,ch_1EKV8bJbAfK4zMcbv6ddL96H,,SUCCESS
AG-US-00861641,RETURN,SHIPPED,201491,Refunded,8/1/19 2:15,79.9,ch_1EjIf8JbAfK4zMcbp7qq1aKF,,SUCCESS
AG-US-00867519,RETURN,SHIPPED,201506,Refunded,8/1/19 2:16,78,,3YF962423X444910M,SUCCESS
AG-US-00868291,RETURN,SHIPPED,201595,Refunded,8/1/19 10:09,78,ch_1ErFQrJbAfK4zMcbn0RukKMz,,SUCCESS
AG-US-00868215,RETURN,SHIPPED,201515,Refunded,8/1/19 2:16,75.2,ch_1EqrmvJbAfK4zMcbWtgRzqIq,,SUCCESS
AG-US-00865478,RETURN,SHIPPED,201497,Refunded,8/1/19 2:15,74.8,ch_1En4PTJbAfK4zMcbmUoVGwSz,,SUCCESS
AG-US-00866785,RETURN,SHIPPED,201503,Refunded,8/1/19 2:16,74.8,,0PT53259MS9193141,SUCCESS
AG-US-00865655,RETURN,SHIPPED,201498,Refunded,8/1/19 2:15,74.63,ch_1En8UjJbAfK4zMcbpKkapdYe,,SUCCESS
AG-US-00866993,RETURN,SHIPPED,201504,Refunded,8/1/19 2:16,71.4,ch_1EotW8JbAfK4zMcbFKwyetJr,,SUCCESS
AG-US-00858590,RETURN,SHIPPED,201480,Refunded,8/1/19 2:14,68,ch_1Ega84JbAfK4zMcb6k0idB6u,,SUCCESS
AG-US-00859012,RETURN,SHIPPED,201482,Refunded,8/1/19 2:14,68,ch_1EgvQeJbAfK4zMcbgvwDGMzf,,SUCCESS
AG-US-00861131,RETURN,SHIPPED,201488,Refunded,8/1/19 2:14,68,ch_1EinJ6JbAfK4zMcbIq8Fj5Zb,,SUCCESS
AG-US-00861521,RETURN,SHIPPED,201490,Refunded,8/1/19 2:14,68,ch_1EjADBJbAfK4zMcbv8HIL4Ae,,SUCCESS
AG-US-00866575,RETURN,SHIPPED,201500,Refunded,8/1/19 2:15,68,ch_1EoMMWJbAfK4zMcbS2rR3jLW,,SUCCESS
AG-US-00867561,RETURN,SHIPPED,201508,Refunded,8/1/19 2:16,68,ch_1EpdFuJbAfK4zMcbj3DFd50X,,SUCCESS
AG-US-00867629,RETURN,SHIPPED,201510,Refunded,8/1/19 2:16,68,,7FD79561XK727550U,SUCCESS
AG-US-00867665,RETURN,SHIPPED,201512,Refunded,8/1/19 2:16,68,,56755823YW929011W,SUCCESS
AG-US-00867254,RETURN,SHIPPED,201589,Refunded,8/1/19 10:09,68,ch_1EpI2gJbAfK4zMcbqJcXjR34,,SUCCESS
AG-US-00867507,RETURN,SHIPPED,201590,Refunded,8/1/19 10:09,68,ch_1EpPGRJbAfK4zMcbd3cmxh6W,,SUCCESS
AG-US-00867724,RETURN,SHIPPED,201591,Refunded,8/1/19 10:09,68,ch_1EpmnmJbAfK4zMcbpaHcX3Ai,,SUCCESS
AG-US-00868322,RETURN,SHIPPED,201594,Refunded,8/1/19 10:09,68,ch_1Er2TDJbAfK4zMcb5TKaBwV0,,SUCCESS
AG-US-00868493,RETURN,SHIPPED,201517,Refunded,8/1/19 2:16,63.66,ch_1ErLZYJbAfK4zMcblkzId1s7,,SUCCESS
AG-US-00857889,RETURN,SHIPPED,201477,Refunded,8/1/19 2:13,63,,50G92233LV673154G,SUCCESS
AG-US-00860022,RETURN,SHIPPED,201486,Refunded,8/1/19 2:14,59.13,ch_1EhfG3JbAfK4zMcbqgEfwG7j,,SUCCESS
AG-US-00867446,RETURN,SHIPPED,201507,Refunded,8/1/19 2:16,59.02,ch_1EpVexJbAfK4zMcb6SL7egay,,SUCCESS
AG-US-00861992,RETURN,SHIPPED,201492,Refunded,8/1/19 2:15,58.19,ch_1EjbceJbAfK4zMcbTJ2vuqoR,,SUCCESS
AG-US-00867847,RETURN,SHIPPED,201513,Refunded,8/1/19 2:16,57.8,ch_1Eq9RGJbAfK4zMcb1lmIAdQP,,SUCCESS
AG-US-00859565,RETURN,SHIPPED,201578,Refunded,8/1/19 10:08,57.8,ch_1EhIHkJbAfK4zMcb6wlQ2iZ4,,SUCCESS
AG-US-00858211,RETURN,SHIPPED,201576,Refunded,8/1/19 10:08,40,ch_1EfzmNJbAfK4zMcblBXSlYzG,,SUCCESS
AG-US-00867512,RETURN,SHIPPED,201505,Refunded,8/1/19 2:16,20,ch_1EpQ0eJbAfK4zMcbDEzLnhl5,,SUCCESS
AG-US-00862261,RETURN,SHIPPED,201615,Pending Receipt,8/1/19 14:30,48,,0KH23426TH533564F,SUCCESS
